user_name,user_followers,user_friends,user_favourites,potential_bot
PROMOrx,1609,2060,370.0,False
MeatPoultry.com,5363,2031,313.0,False
DAILY SABAH,485793,2,0.0,True
TC McCarthy,1798,2541,281.0,False
TC McCarthy,1798,2541,281.0,False
FayeBSG,1058,524,498.0,False
kc5fm,4018,2057,18596.0,False
CPC,958,92,35.0,False
Data Quality Campaign,10591,894,10852.0,False
Virgin Media News,57689,224,2.0,True
The Peninsula Qatar,47758,227,742.0,False
AACo,1804,1066,646.0,False
Ignite Your Potential,2344,903,50.0,False
Team Cornyn,5450,1175,29.0,False
Tracey Doré,34,164,119.0,False
Michelle Reddy,1311,603,12255.0,False
David Durand,2396,453,293.0,False
POZ Magazine,25767,319,248.0,False
COREX Logistics,14,37,2.0,True
IHV,1190,471,524.0,False
Wright Gazaway,1629,392,1315.0,False
Paul Engstrom,66,120,303.0,False
ALOK  PATEL,196,956,1351.0,False
Pathfinders,1065,869,1084.0,False
frances bulwer #RejoinEU🇪🇺,2779,2979,139094.0,False
Finding Yingying,785,1554,12383.0,False
Ur_Ex Boyfriend,150,487,348.0,False
DON WAVO 🌊🏝,196,163,3039.0,False
Romulo Vega,660,1993,2972.0,False
Governor Mike DeWine,382270,887,269.0,False
AlphaStreet,1610,3825,259.0,False
Governor Mike DeWine,382269,887,269.0,False
Ms. Molly,293,342,1683.0,False
Lawyers for Equal Justice,237,377,583.0,False
Barış Bayram 🌈💪☮️🖤✌️,2058,524,100235.0,False
Libby Schaaf,35056,1726,7049.0,False
Benjamin Horne,1388,1105,661.0,False
FallRiverEEBenefits,100,308,132.0,False
Medscape,205017,40154,2126.0,False
Blood Donors India,1220098,2071,19682.0,False
Ramón Benítez Hernández,35,84,184.0,False
Common Dreams,76413,2633,604.0,False
Facteus,236,852,861.0,True
Norsu2 🇺🇸,57439,8871,127536.0,False
Kate J Chase,15673,17231,67145.0,False
Alms360 Trust/Official,49,0,26.0,False
Innocent Matara,50069,1065,8042.0,False
"Edward Martino, PhD (Behavioral Psychology)",5237,3600,35843.0,False
IndiaToday,5315255,239,4421.0,False
Andre G Loxton,149,173,1879.0,False
Pact,5005,4412,5221.0,False
Brifly.,132,3,7.0,True
David Clinch,28342,31166,6.0,True
@naoiseomuiri,2754,1987,1935.0,False
"Carlo ""Crow"" Fiorletta",2120,3991,32316.0,False
alfred fischer,79,173,20728.0,False
T.D. Jakes Foundation,1331,108,17.0,True
Grey Cross Studios,16650,18077,14074.0,False
GlobalPandemic.NET,26081,25304,2.0,True
Dr Charles Tannock,23017,2599,29248.0,False
Sahil Sharma,469,2496,17322.0,False
CoronaTracker,39,73,90.0,True
Dinesh Saralaya,531,107,219.0,False
Dorchester County,3347,218,201.0,False
Philip Watson,2562,302,3479.0,False
Jamie Burgess,88,296,1066.0,True
FOX 46 Charlotte,36602,1302,8568.0,False
Sarah Slattery,2550,776,3641.0,False
Heather Berlin,12256,2169,5648.0,False
Jill Macyshon,5499,1026,2498.0,False
Maria,214,911,4046.0,False
James Starvoice,122,381,1455.0,False
iRhythm Technologies,2116,1561,666.0,False
Liz Leyden,20,18,407.0,False
Blood Donors India,1220098,2071,19682.0,False
Dean Anthony Gratton,162973,27317,45241.0,False
Clare (Wright) Lynch,1412,889,7716.0,False
NewMilford Democrats,612,667,9544.0,False
Dan Dooner,1324,974,14691.0,False
Crocodilian Unicorn,142,173,126.0,False
Greenpower,1080,1211,4345.0,False
Boutiq,83,284,145.0,False
KCMO Health Dept,9487,1825,5817.0,False
Munchies on the Move,908,1928,1363.0,False
Michael,1546,1530,35568.0,False
andrew,1501,306,557.0,False
Dispensary of Hope,668,254,211.0,False
R4D,25340,5777,6604.0,False
SEO by internetguides,2719,2295,0.0,True
The New Indian Express,449423,552,541.0,False
John Loy,405,1158,155.0,False
Ohio Higher Ed,12307,2302,3078.0,False
Casey Nolen,13070,3203,4835.0,False
HANDSOFF,181,184,567.0,False
Anna Maino,492,339,501.0,False
York Region,24573,906,3317.0,False
Helen Sikavitsa,2340,2379,5083.0,False
Wobbledance,20024,21888,65641.0,False
"Olly the cat Monarch of The Moglets, RIP Maximus.",1230,804,38676.0,False
WSU Everett,1449,647,1767.0,False
Imali,957,143,1996.0,False
Bartley Kives,24379,4469,3614.0,False
Dan Behringer ✪,7109,5743,9340.0,False
jenny,1771,1947,47063.0,False
Ahmed Faisal,8670,389,9575.0,False
August Jonathan In Iron,940,2663,143451.0,False
SavecrittersⓋ💙BidenHarris!🌊DumpTrump! fbr,2093,3390,85257.0,False
MyStyleSpot,16359,10681,93.0,False
Troop4Christ,81,291,1579.0,False
R.C. Jackson,116,172,790.0,False
TheExpress,53,32,6.0,True
UWiscPHI,728,183,37.0,False
Juan Villacres SC,5,11,7.0,True
Ger Grehan,356,460,3282.0,False
Paul Nuki,4820,1643,2238.0,False
Leaf Flower Bud,3441,1510,2920.0,False
✨I'm G Clothing✨,3473,4710,64.0,False
Michael Warhurst,2699,1424,608.0,False
Fariha -,3458,367,37900.0,False
luviniranasinghe,278,662,1280.0,False
Julien M. Niyingabira,592,271,593.0,False
Karen Rubin,343,249,6509.0,False
christopher michael,125,711,23941.0,False
Shrehan Lynch,1730,561,20991.0,False
DY365,65249,370,204.0,False
Dan 🏴󠁧󠁢󠁥󠁮󠁧󠁿,359,596,12.0,False
Dr. Nahid Bhadelia,18162,1729,13751.0,False
ReadAPoemToday,15082,11724,37538.0,False
Ben Winslow,34532,3104,4408.0,False
Steven Entezari,484,266,12044.0,False
Steven Entezari,484,266,12044.0,False
BCM Media Relations,2095,1315,2321.0,False
Texas Nurses Association,4958,429,2774.0,False
Dimensional Insight,2907,4997,1368.0,False
Providence Digital Innovation Group,2113,858,359.0,False
Mark Ridley-Thomas,22888,1116,9639.0,False
Umesh Kumar Mahilani,242,478,7041.0,False
HANIBAL LECTURER,223,42,9214.0,False
squid,1802,1384,1924.0,False
Veterans Healthcare Policy Institute,1621,1934,223.0,False
OSAP.org,1165,699,295.0,False
TeriA,32,61,3903.0,True
Anthony Staines says WASH YOUR HANDS! WEAR A MASK!,6637,3505,37289.0,False
Switchboard PR,880,1540,2804.0,False
Giovanni Davite,229,412,403.0,False
D A R K - V A D E R,2415,800,3122.0,False
Blood Donors India,1220098,2071,19682.0,False
Trading MarcoDaCosta,4536,1670,30117.0,False
Nandha,1787,496,8611.0,False
Kumar Gaurav,2458,62,749.0,False
Stay At Least Six Feet (2m) Apart,205,188,10881.0,False
StClairCounty Health,1051,1299,4846.0,False
IndiaToday,5315255,239,4421.0,False
Obi_wan_SNS_panda,13,167,1115.0,False
Ryan Clarke,173,257,61.0,False
Páraic McMahon,3045,179,44047.0,False
March of Dimes CALIF,2008,1731,6621.0,False
Patrick,1089,664,15101.0,False
DSOchoa🌊#BidenHarris🇺🇸,4580,5028,375603.0,False
GlobalPandemic.NET,26081,25304,2.0,True
Samuel Norgah,325,190,108.0,False
Hushpuppi,17,7,10.0,False
Rachel Steele,940,1152,3735.0,False
Khaleej Times,571480,1112,492.0,False
ServiceNow EMEA,6774,2095,1868.0,False
DY365,65249,370,204.0,False
Eric,2333,708,1475.0,False
Dinalipi Online,147,67,48.0,False
Butterfly Network,15721,647,4280.0,False
Bengal Newz Andaman,772,22,1119.0,False
Muofhe Rambau,141,134,1157.0,False
QueenOfTheMountain,1293,5001,53459.0,False
Static♿️Citizen Adam,83,503,2216.0,False
Madala,11480,11485,25860.0,False
Psycho Sins💎,290,371,5444.0,True
Emma Frances Bloomfield,417,553,3413.0,False
Lynn Fishman RN,44281,41826,7257.0,False
Sophia,33,801,11142.0,False
ミスタ　スパークル 🧢,204,276,4123.0,False
1Hood,8323,3039,4472.0,False
Missouri DESE,22846,1800,8301.0,False
Public Health is the Economy,10878,7350,499045.0,False
طلال محمد العبدالله الفيصل,54908,1389,11093.0,False
Global Health Strategies,87017,2781,11139.0,False
Adam Zuberi,60,245,370.0,False
Illinois Newsroom,1437,807,2512.0,False
Darren Healy,323,729,5384.0,False
Chairman Mardikins #sisu🖤🕷,12006,12445,344884.0,False
Sharon Thomas,500,861,2216.0,False
Patty,23469,14344,1317944.0,False
Oigetit Tech,291,293,96.0,False
"Hayman Buwaneswaran Buwan, MD",3761,5001,43817.0,False
"Martin Kneyber, MD PhD FCCM",1259,156,2395.0,False
Alcindor Clay,485,1135,11934.0,False
1Hood,8323,3039,4472.0,False
The Pew Trusts,39759,1369,3737.0,False
Donald J. Trump ᶠᵃᵏᵉ,305,48,6.0,True
All IN for Health,296,345,167.0,False
Governor Mike DeWine,382270,887,269.0,False
96.3 Reach FM,676,536,196.0,False
Legal Affairs Canada,6437,1681,13441.0,False
Alan,10001,7566,304.0,False
WorldBeyondWar.org,8455,3742,2336.0,False
Seth Berkley,64064,218,2195.0,False
Im̶̧̲͇̂̇͂͒͒͊m̷̻̖͂͒̇̋͗̊͌̓̑̇⊕r†αﾚ Z̴̙͖͚̗̜̜̍̓̓̕͠εη ⛤☭,7254,7176,77890.0,False
Hugo Sarrazin,5856,1445,1060.0,False
NYGreenBuilding,516,273,94.0,False
𝖆𝖑𝖊𝖝𝖆𝖓𝖉𝖗𝖆 ⛧,1020,1043,25328.0,True
Jack Murray,5672,6235,18854.0,False
MineralPrices.com,150,123,13.0,False
Adam Zuberi,60,245,370.0,False
Mary Kathryn Theo,118,219,3070.0,False
Stay At Least Six Feet (2m) Apart,205,188,10881.0,False
RyRy The Coffee Guy,1346,1217,11717.0,False
Rick,1967,1953,539.0,True
Ryan Pymer,4,84,152.0,False
Anthony Boadle,5526,658,1510.0,False
R.A. Smith,245,511,22954.0,False
Human Well Being First,176,173,18.0,False
Eamo,501,1130,13132.0,False
Philomena Hanson,728,200,15776.0,False
Department of Health,92660,658,1436.0,False
CMH,1685,228,1332.0,False
Forza fergie🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧,3568,3938,73579.0,False
StaySafe,856,848,6662.0,False
David Durand,2396,453,293.0,False
Feissal Djoule,25,125,152.0,False
COVID19 News,85,130,1.0,True
Kate Whyte,803,460,1392.0,False
VIKASH KUMAR,1922,4749,4180.0,False
Satish Kapur,1529,1387,30957.0,False
Healthcare IT News,119415,2858,3183.0,False
"Sean C. Lucan, MD",1476,688,970.0,False
Aaron Pero,1476,766,5954.0,False
PunnettsTownPermaculture,194,185,3989.0,False
Scott McNutt,114,664,1738.0,False
HAAMCC,479,1156,1371.0,False
EDC,7400,3583,6325.0,False
Arthur W Page Center,2420,970,4856.0,False
EMSC Innovat&Improve,934,649,283.0,False
Malala Fund,654766,874,12456.0,False
JABULANI Mohaule,536,1149,12815.0,False
Yogesh Sagar,3601,183,13000.0,False
Marketflownet,129,5,4.0,True
Jackie Smith 🏖️🌊,1188,478,2425.0,False
CoRvid666,164,936,1842.0,False
GC,1400,1838,10817.0,False
Word Sanctuary Global,300,19,741.0,True
NHS East of England,2514,1114,2723.0,False
NPWH,1351,788,550.0,False
Alexander Seale,2792,5001,29348.0,False
IndiaToday,5315255,239,4421.0,False
California State Association of Counties®,10491,2956,6356.0,False
The Illustrators Journal,154,348,27.0,False
Michael Smith Foundation for Health Research,4672,1104,5325.0,False
The Crop Trust,11421,1415,5488.0,False
GlobalPandemic.NET,26081,25304,2.0,True
First Union Lending,553,28,3415.0,False
Yeah Right Inc.,395,1073,2591.0,False
dan campbell,449,1487,2258.0,False
FairCoveragePA,28,32,90.0,False
Magic 98.3,1503,309,1350.0,False
Activo,210,287,375.0,False
Griffers,887,1840,1679.0,False
Victor Li,63,249,57221.0,False
Health Commons Solutions Lab,424,398,1213.0,False
Melanie “Stay Home” Gilbert,1434,941,13414.0,False
Quick Intl Courier,655,727,43.0,False
UNESCO Institute for Statistics,22496,542,4306.0,False
"Milliman, Inc.",3663,398,259.0,False
Amer Acad Pediatrics,99701,422,4556.0,False
Jeffrey fa,167,371,519.0,False
MuskokaRegion.com,6597,349,63.0,False
UN News,488504,1183,970.0,False
GlobalGiving,106845,20787,11384.0,False
Trading MarcoDaCosta,4536,1670,30117.0,False
Rule of Civility,105,449,2539.0,True
Joyce Msuya,18463,957,1777.0,False
Governor Mike DeWine,382270,887,269.0,False
Robert Troy TD,6613,1696,5059.0,False
The Clare Echo,4798,28,1195.0,False
1Hood,8323,3039,4472.0,False
CAP,162,152,50.0,False
Adam Zuberi,60,245,370.0,False
Bengal Newz Andaman,772,22,1119.0,False
Adam Zuberi,60,245,370.0,False
Helpful Engineering,2112,247,211.0,True
k!m,7,62,243.0,True
"Adam Rosenberg, PhD",39137,4346,38811.0,False
Puritan Medical Products,1504,1517,169.0,False
Doyler,567,1985,14945.0,False
PeachMachine,2767,1057,3172.0,False
Deborah Preuss,3897,1407,30867.0,False
Dr.FreeTime,84,862,2597.0,False
Chanaka Hettige,4071,459,2920.0,False
bruno arpino,1385,836,2287.0,False
Nicho Ley,925,1035,11139.0,False
Priscilla Lynch,8243,3683,23635.0,False
"Anand Shah, M.D.",1061,38,24.0,True
Indivisible Tosa,488,270,256.0,False
Life Science Cares,1667,569,1641.0,False
Paul Monies,5062,5032,22307.0,False
Siobhán,4067,1664,615.0,False
Hemenway & Barnes,144,167,123.0,False
planetshark,4139,1820,72902.0,False
ChrisD.ca,25483,3607,21928.0,False
Newfire Global Partners,50,161,247.0,False
Karmen Miranda,106,538,5945.0,False
Shubham Gupta,324,65,2077.0,False
Rein,40500,1985,22304.0,False
@Parlez_me_nTory,7152,3345,2830.0,False
Alliance Healthcare,1773,1003,2491.0,False
CrewID,145,416,951.0,False
PeelChildren'sCentre,2806,310,1495.0,False
Jamaica Gleaner,274758,583,174.0,False
Capital Healthcare Solutions,551,545,341.0,False
SummitGlobal,166,320,1361.0,False
WCHD,767,95,15.0,False
"RhysTay,PhD 🏳️‍🌈 #BidenHarris2020 #ForThePeople",4739,4951,227571.0,False
Laura Lou,2455,4996,89632.0,False
OutcheaTV®,2814,1753,1709.0,False
Bartley Kives,24379,4469,3614.0,False
Ben Winslow,34532,3104,4408.0,False
Allintus,86,56,78.0,False
CCI,1464,1129,2420.0,False
Sitel,5830,929,3091.0,False
Fleet Advantage,563,723,564.0,False
Lee Webster,3935,3459,5033.0,False
Knol Infos 🤖  🚀📚🖥️,4742,4231,71520.0,False
"First Insight, Inc.",1117,2085,1184.0,False
ProfitToTheMax,181,309,90.0,True
The Tribune,89530,266,110.0,False
Prolucid,537,376,4861.0,False
Novarad South,288,613,239.0,False
Amit Paranjape,55495,830,193126.0,False
Pacific Community Ventures,2038,1273,24490.0,False
Essex County FA,26677,1495,14067.0,False
LemzaFB,192,140,1331.0,True
Dr. Robert R. Redfield,202640,484,690.0,False
www.THEPIGEONEXPRESS.com,1094,110,4109.0,False
Evidence for Policy Design,11889,1717,1706.0,False
kontakt.io,14338,7137,1255.0,False
SovernNation,10446,1181,7398.0,False
Paul Mc Guinness,797,1177,23238.0,False
GhostWriter556,4126,4982,251952.0,False
Mo Eco Devo,4082,531,1360.0,False
B. Dave Walters: Cyber Revolutionary Truth Speaker,20092,1285,110252.0,False
Eran Hami,468,509,7110.0,False
SSHRC,23028,928,2421.0,False
Amare Medical Staffing,59,122,83.0,False
Alcohol Awareness,8863,6577,283458.0,False
Bryan Doyle,39146,73752,99833.0,False
Michael B. Horn,13338,614,9856.0,False
DangerGirl,549,179,14729.0,False
TBRC,357,1539,163.0,False
Natasha Applasamy,66,101,648.0,False
Mass General MDs,2833,587,433.0,False
Marguerite Casey Foundation,18169,3612,2891.0,False
ITIJ,2042,1670,598.0,False
Autobody News,2998,2822,849.0,False
ChrisD.ca,25483,3607,21928.0,False
RamaG Health and Wellness,1139,2257,34.0,False
BMV,512,1156,725.0,False
Julia Chatterley,49974,2996,4428.0,False
InvGate,1239,122,298.0,False
Jek G,59,635,425.0,True
Daithi /Da/he/ (Read tweets in a Donegal accent),1668,1032,74536.0,False
Green Hasson Janks,658,469,3239.0,False
COVID Scale,1061,2,8.0,True
Gary Scudder,1306,1299,13496.0,False
Morphisec,1490,542,209.0,False
Mount Sinai Innovation Partners,1031,345,272.0,False
𝗛𝗲𝗹𝗲𝗻 𝗙𝗶𝘁𝘇𝗴𝗲𝗿𝗮𝗹𝗱,555,468,8164.0,False
Salud America!,29677,9772,64784.0,False
🔥Fuego Mami,1352,758,18551.0,False
Mark Hester,632,599,1082.0,False
NLADA,6837,1974,7151.0,False
namiventura,997,394,1902.0,False
SonoranSoul 💙🌎🌊🌎💙,3736,3695,53041.0,False
William Powell🔶,5302,1280,69736.0,False
Global Health Strategies,87017,2781,11139.0,False
CDC Asthma Program,3974,152,521.0,False
OCHA Cameroon,975,72,42.0,False
JCMS,318,152,165.0,False
Michael Kelly ن,8548,2088,6151.0,False
"District collector, Malappuram",640,0,3.0,True
Mike Miletich,1136,834,7849.0,False
Chihatman,9,92,595.0,False
Health Policy Watch - Global Health News Reporting,9647,3119,249.0,False
Patrick,1089,664,15101.0,False
Global Education Times,325,72,22.0,False
Stefano Vaccarono,33,14,2.0,True
Thread Reader App,388067,1292,2226.0,False
WB Social Protection,11688,658,402.0,False
PublicHealthMaps,4238,5000,102684.0,False
Richard McColl,4764,5018,43382.0,False
SoapBoxSample,1480,674,623.0,False
Union Gospel Mission,10818,4511,5090.0,False
VL OMNI,481,1147,1093.0,False
Ruairi Carroll,3201,2802,583.0,False
Virgin Media News,57689,224,2.0,True
ChrisD.ca,25483,3607,21928.0,False
Rocky Mountain Smoke-Free Alliance,336,640,806.0,False
Action 🎲 Jaxon,1716,522,24362.0,False
Department of Health,92660,658,1436.0,False
AMC Global,96,98,5923.0,False
Ocean Networks 🇨🇦,12890,5104,17734.0,False
Jansen B. Werner,235,498,2952.0,False
SingleCare,4065,1210,1493.0,False
ᕲᘿᘿ,448,904,1772.0,False
Mike Miletich,1136,834,7849.0,False
Spencer Health Solutions,682,2026,1142.0,False
Meydmo 🇫🇷⭐️⭐️🇨🇲,929,1294,46839.0,False
U-M School of Nursing,7111,2994,9978.0,False
Mercer,32724,3679,39264.0,False
Education Cannot Wait,30587,9448,12228.0,False
🎶 🗣Check the Pinned Tweet,529,2412,20120.0,False
Adam Zuberi,60,245,370.0,False
Brett Hernan,1247,3559,10138.0,False
Richard Humphries,3136,1250,7909.0,False
BDO Canada,5785,284,1764.0,False
"Antiqua N. Smart, DNP, NP-BC, PHNA-BC✝️ ⚕️",2662,1115,6684.0,False
Minority Health,69735,1004,11146.0,False
Calderdale Council,22094,334,5917.0,False
CalEITC4Me,11240,8752,3215.0,False
Artholique,0,13,8.0,True
Brenda Vander Mey,6738,7407,104038.0,False
Analyse Asia,2816,459,3802.0,False
PhilanTopic,54773,1071,10455.0,False
Greater New York Hospital Association,3212,682,910.0,False
Eric Bentley,313,255,3457.0,False
Fran,55,81,436.0,False
Travel - State Dept,650779,570,2453.0,False
SEPA MUJER,247,45,102.0,False
#BoomerMama,362,159,22864.0,False
Insurance Information Institute,22286,1381,7777.0,False
SMU Deason Criminal Justice Reform Center,1231,946,578.0,False
Pierre A Fournier,2771,4254,11124.0,False
Siân Williams,3096,4358,10116.0,False
Texas Watch,2580,1331,22.0,False
CSPI,36580,5253,9692.0,False
Lacey Lett,9247,2685,14523.0,False
Canada Revenue Agency,165502,94,325.0,False
Mayor Marty Walsh,324758,2208,457.0,False
Kamal Preet 🔜 #E2 🇦🇺🐨🦘,1167,1483,6422.0,False
Cronycle,11957,4966,8612.0,False
Mobile ID World,2038,1134,249.0,False
Stankevicius International,7,1,0.0,True
Ciaran Gilligan,174,816,3808.0,False
Salud America!,29677,9772,64784.0,False
Canadian Urban Institute,9354,4711,2761.0,False
UAZ Medicine-Phoenix,3531,660,5473.0,False
The Mississauga News,28167,1001,0.0,True
Right Relevance,52367,24,4934.0,False
ChristMeal.com,3799,840,2211.0,False
Ali Grace,171,98,8158.0,False
OK! Magazine USA,462270,4108,979.0,False
Lenzy KB,1057,1037,7238.0,False
IIF,27259,1061,344.0,False
MITRE,13634,1749,2853.0,False
Action Against Hunger UK,16346,3109,20193.0,False
APEX,10926,6127,23047.0,False
RIZ,2246,2179,11279.0,False
HCA Healthcare Careers,2813,146,90.0,False
Muslims for Human Rights (MUHURI),13743,1366,2850.0,False
Michael B.,357,839,2963.0,False
Austin (@savagezen),25,152,249.0,True
Lethu_Faku💚,84,198,194.0,True
Team Corona Busters,5,9,0.0,True
Silicon Labs,24622,833,2389.0,False
SynBioBeta,22884,4287,613.0,False
Quest Diagnostics Employer Population Health,843,445,8813.0,False
CIC Cambridge,2039,2151,2145.0,False
PaymentsJournal.com,5641,4651,2827.0,False
Mark Estabrook,283,915,2354.0,False
NETSCOUT,12747,5794,3771.0,False
ArmyPublicHealth,2986,1040,619.0,False
Emanuel Simo (he/him),240,220,697.0,False
AMA,734290,6919,3210.0,False
Asharq Al-Awsat English,141534,4,0.0,True
Wellacre Wealth,20,346,0.0,True
Penn Medicine,20975,1751,3267.0,False
David J. Oberly,1058,256,504.0,False
LeadingAge New York,1190,545,203.0,False
KC Business Journal,42341,447,7681.0,False
MDOQ,167,548,128.0,False
FosterClub,3933,845,983.0,False
Summit Portfolio Mgt,196,732,23.0,False
DDNews Online,2869,411,2080.0,False
Eyes4Research,37,94,45.0,True
Uplers,191,300,49.0,False
Sylvester Turner,135619,1713,9646.0,False
NJAMHAA,942,465,1280.0,False
Mass. Public Health,51018,391,906.0,False
ChildActionAlliance,889,439,714.0,False
UEFA,1244641,1051,4866.0,False
UN Development,1549564,1594,17825.0,False
Armaandeep Singh,24,207,28.0,False
Johann Ketel 🇪🇺,299,791,34560.0,False
Sakura Komiyama Amend,68,534,2149.0,False
💨Opp Smoke 💨,562,1039,2597.0,False
Kindred Scotland,1099,517,1408.0,False
Sheila_Brehm,188,186,867.0,True
lisa_studiom80,1430,1665,34701.0,False
Patrick Finn Horve,505,643,395.0,False
Dustin Cook,1149,1142,470.0,False
Chaitanya Deshpande,1282,210,5161.0,False
Groa Times News,24,610,49.0,False
Petty AF,1344,2539,104298.0,False
अजीत उपाध्याय,1529,227,18345.0,False
Great Lakes,12232,1770,1234.0,False
Aditya Kiran Nag,1035,2206,63362.0,False
RamaG Health and Wellness,1139,2257,34.0,False
The_Charming_Avenger🍋,550,1078,7401.0,False
The Health Foundation,90341,7227,15757.0,False
Michael Minnick 😷,1083,902,10133.0,False
West Health,7971,4934,3388.0,False
Geryon's Passage,48,623,1230.0,False
Eimear McCormack 🚣‍♀️,5856,6064,8470.0,False
Wanda Jaskiewicz,935,2478,5426.0,False
Tom Kennedy,5361,3647,363.0,False
Kwame Sarfo Jr.,1260,1342,285.0,True
